Hours Studied,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
6,True,5,6,83
5,True,6,7,82
7,True,5,7,78
3,True,7,7,78
3,True,5,0,70
2,True,6,6,48
3,False,4,1,26
1,False,4,9,46
5,True,5,3,42
5,True,9,4,46
7,False,6,0,91
4,True,8,3,47
3,True,4,3,61
1,True,7,8,31
8,True,6,8,71
3,True,6,9,66
2,False,4,0,52
4,True,8,7,71
3,True,7,3,60
1,True,8,3,32
3,False,7,4,33
2,False,4,1,56
8,True,6,0,32
6,True,7,4,76
9,True,6,6,40
8,True,5,9,60
3,False,5,8,54
5,False,4,1,59
7,True,4,7,74
5,True,9,6,29
8,False,4,1,61
5,False,5,4,50
1,True,7,6,36
5,True,8,2,41
4,True,4,1,60
6,False,8,5,56
3,False,8,9,23
5,False,5,5,63
2,False,9,3,54
6,True,7,0,64
6,False,5,4,64
5,False,4,0,58
6,False,5,7,38
7,True,5,1,60
5,False,5,8,79
1,False,4,8,57
8,False,4,2,69
4,True,5,5,51
9,False,5,8,86
6,True,8,6,90
1,True,7,3,57
3,False,8,2,61
3,True,9,1,71
4,False,7,9,30
6,True,9,9,34
7,True,7,0,34
4,False,5,9,58
6,False,8,0,85
1,True,7,3,55
8,True,9,3,51
7,True,7,8,53
9,True,4,9,51
3,False,7,0,31
2,True,5,3,44
1,True,6,2,48
3,False,4,8,41
5,True,6,4,40
2,False,5,8,72
3,False,6,9,41
4,False,7,5,78
7,True,6,8,70
3,False,8,0,41
9,False,5,3,78
8,False,8,3,70
4,True,6,9,61
1,True,8,9,33
1,True,4,5,71
1,True,6,9,51
1,False,9,0,72
8,False,8,9,69
3,False,7,4,21
6,True,6,2,61
3,False,9,0,76
5,True,4,5,30
7,True,7,2,59
2,True,6,3,45
6,False,7,8,39
6,False,6,1,53
3,True,6,0,43
6,False,5,9,85
5,True,8,5,70
2,False,6,0,56
9,True,4,0,52
8,True,9,6,65
3,True,8,1,39
8,False,5,3,48
9,False,8,3,47
3,False,8,1,41
3,False,6,5,72
2,False,4,9,61
8,True,6,1,74
1,False,4,7,38
8,True,4,3,42
7,False,7,0,60
7,False,6,6,35
3,False,5,5,52
1,True,9,5,61
4,False,8,2,32
9,True,7,9,95
5,False,5,6,53
1,True,9,5,54
5,True,9,9,70
8,True,6,9,78
8,True,4,8,42
5,False,6,2,33
9,False,9,2,75
1,True,6,3,26
4,False,7,2,58
3,True,5,3,29
2,False,9,5,29
8,False,7,0,70
7,False,5,1,67
9,True,7,9,93
2,False,8,5,21
4,True,4,5,74
6,False,4,0,82
3,True,4,5,65
8,False,8,8,75
3,True,9,7,55
2,True,9,9,54
3,True,8,4,26
6,False,4,3,48
2,True,4,5,49
8,False,5,4,49
1,True,5,5,64
7,True,6,9,81
2,True,7,2,64
6,False,5,6,82
2,False,5,7,74
2,False,5,4,32
8,False,5,4,83
2,False,8,3,68
7,False,6,9,90
3,False,5,4,44
8,True,9,9,51
7,True,7,7,86
8,False,5,4,62
7,False,8,8,48
6,False,9,0,56
7,False,4,6,79
5,False,4,4,74
7,True,6,3,82
1,False,4,2,32
1,False,5,9,46
9,False,8,6,88
5,True,6,1,35
5,True,9,4,56
3,True,5,1,74
5,True,4,6,67
3,False,7,5,23
9,True,5,9,67
9,True,7,6,86
6,True,9,8,70
1,True,7,1,68
7,True,9,8,91
7,False,6,6,42
4,True,8,1,62
8,True,4,9,44
6,True,4,1,67
4,False,5,3,35
4,False,4,1,46
2,False,6,0,31
2,False,4,5,59
4,False,5,9,71
5,False,4,4,74
8,False,8,2,80
6,False,9,0,49
4,True,7,8,39
7,True,7,7,67
8,False,9,5,38
2,True,7,5,47
7,False,8,3,41
2,True,6,1,75
2,True,5,3,53
8,False,8,1,81
2,True,5,6,37
9,False,6,8,77
1,False,8,1,36
9,True,4,8,95
1,False,6,8,65
2,True,7,7,18
6,True,8,0,80
6,False,6,4,81
1,False,6,9,73
7,False,8,3,74
8,False,7,6,57
2,False,9,7,64
8,True,7,9,97
9,False,6,7,42
6,True,5,1,48
5,False,9,2,46
9,True,9,9,79
9,True,6,9,83
1,True,8,6,70
3,True,8,3,73
9,True,8,5,56
2,False,7,7,71
4,True,4,7,76
4,False,8,6,49
2,True,8,1,43
3,False,9,1,67
3,True,5,2,63
1,True,5,3,18
6,False,6,0,43
8,False,6,4,72
3,True,6,6,57
5,True,8,9,25
1,False,5,4,15
7,True,6,6,88
1,True,5,4,24
9,False,8,9,81
8,True,9,7,40
7,True,8,6,60
7,False,6,0,73
5,True,8,0,52
5,False,8,4,53
5,False,5,1,65
1,True,4,8,30
8,True,7,1,39
1,False,6,8,43
4,False,4,9,59
9,True,9,1,38
9,False,6,3,44
5,True,4,2,44
4,False,8,5,53
3,False,6,3,37
3,False,4,8,52
5,True,7,8,30
1,False,8,9,22
5,False,6,8,51
6,False,9,2,82
7,False,9,2,63
9,True,6,3,58
3,False,4,8,58
2,True,6,5,38
3,False,8,8,80
9,False,5,7,70
7,True,9,6,72
9,True,4,4,48
2,False,7,8,36
5,False,6,3,73
4,False,8,3,51
2,True,6,7,63
9,False,7,3,74
9,True,8,6,98
6,False,7,3,45
6,True,8,0,45
8,True,5,9,74
6,True,9,8,81
1,False,8,3,30
4,False,7,2,77
7,True,4,2,86
2,True,9,8,58
9,True,5,7,99
8,False,6,9,69
8,False,5,6,47
7,False,5,6,42
4,True,6,3,73
2,False,8,2,71
3,False,5,3,68
6,False,9,5,47
5,True,5,3,31
8,False,4,3,31
6,False,9,1,86
6,False,4,6,27
1,False,9,5,32
4,False,7,1,41
5,True,6,4,33
3,True,9,5,75
9,True,9,4,57
1,True,8,3,59
6,False,8,8,87
6,False,7,2,72
5,True,8,1,78
5,True,8,8,46
5,True,4,7,47
6,False,8,8,58
8,False,8,9,63
2,False,7,2,56
6,True,7,0,62
1,True,5,0,23
4,True,8,2,73
3,False,8,3,46
9,False,9,1,80
3,True,8,7,59
6,True,4,2,60
1,False,9,3,41
6,False,8,5,61
4,True,4,9,51
8,True,5,5,82
9,False,9,1,55
4,True,6,5,64
6,True,8,3,61
1,False,9,4,44
4,True,7,6,81
7,False,9,6,64
1,True,7,5,53
8,False,8,9,55
6,True,4,5,72
5,True,7,5,65
9,True,9,3,44
2,False,9,2,70
5,True,7,0,34
6,True,5,2,41
7,False,5,2,43
5,True,5,8,48
9,False,7,2,46
1,False,7,7,47
7,False,9,7,37
7,True,8,2,56
4,False,8,9,40
9,True,4,9,96
5,False,7,5,63
4,True,8,7,58
7,False,8,7,36
4,False,5,9,61
3,True,5,9,39
9,False,5,8,90
8,True,6,8,79
1,False,8,7,58
7,True,5,6,89
9,False,5,9,64
8,False,7,2,78
8,True,9,6,79
6,False,5,3,72
4,True,7,1,26
8,True,4,7,52
3,False,5,1,49
9,False,9,0,66
2,False,7,4,59
2,True,9,9,28
7,True,5,8,39
4,False,4,4,31
8,True,5,1,33
9,False,7,9,57
7,False,4,3,83
5,False,4,7,69
8,True,4,6,71
4,True,6,4,62
2,False,7,3,58
6,True,6,4,46
9,False,9,6,93
1,False,4,4,48
7,True,6,7,68
9,False,5,6,97
9,False,6,6,82
3,False,8,8,57
5,False,9,7,55
8,False,4,7,37
8,True,4,5,35
4,True,9,6,72
1,False,9,7,51
1,True,7,4,50
4,False,5,9,82
6,False,9,1,84
8,False,9,6,46
6,False,7,9,34
9,True,9,2,55
9,True,6,9,95
2,False,8,7,40
1,True,8,5,42
2,False,8,3,45
5,True,9,1,80
4,False,8,6,60
4,False,5,0,21
9,False,6,6,95
8,True,8,9,72
6,True,4,9,35
1,False,9,6,58
2,True,6,9,59
6,True,5,2,77
2,True,8,3,23
5,True,5,3,26
5,True,9,3,39
6,True,8,8,79
6,True,4,5,39
6,True,6,9,61
2,True,4,8,47
3,True,8,3,63
6,True,7,6,61
8,True,6,9,51
1,True,5,8,68
1,False,8,9,66
2,False,4,2,29
6,True,9,2,78
9,True,7,5,94
4,True,9,7,56
3,False,8,0,68
8,False,5,3,50
9,True,4,7,62
5,True,6,5,31
9,True,7,1,73
2,True,8,7,57
3,True,8,0,60
7,False,8,0,56
7,True,8,6,88
6,False,4,9,84
6,True,6,2,48
2,True,5,7,41
6,False,7,8,65
4,False,8,7,74
3,True,9,0,38
2,False,8,0,40
1,True,6,5,49
5,False,6,0,30
2,False,4,7,29
2,True,4,5,57
7,True,9,4,58
8,False,9,5,40
8,True,4,3,60
4,False,7,0,41
1,False,9,6,34
7,True,4,9,46
1,False,8,8,24
4,True,4,3,79
8,True,7,3,52
2,False,4,8,36
6,True,4,3,52
6,False,8,9,84
9,False,9,3,50
5,True,8,7,47
4,True,8,3,81
5,False,4,8,70
5,True,8,7,77
8,False,6,4,49
8,False,5,8,70
2,False,5,7,28
7,False,8,9,36
8,False,9,3,34
6,True,7,3,80
5,False,8,0,51
9,False,9,3,95
3,False,8,7,60
4,False,4,4,78
9,False,9,5,65
6,False,7,3,57
8,True,8,4,75
7,True,6,9,69
2,False,9,7,62
3,False,5,8,63
1,False,9,2,11
9,True,6,9,91
7,False,6,3,58
1,False,6,0,15
3,False,7,4,24
4,False,7,3,80
4,False,9,5,36
5,False,7,5,83
3,True,5,9,49
3,False,4,5,41
1,False,9,2,33
7,False,8,6,52
1,False,8,2,52
2,False,9,5,31
4,False,4,9,38
4,False,8,0,45
5,False,9,7,79
2,False,9,6,78
4,True,6,8,24
1,True,5,2,72
2,True,8,7,52
1,False,5,1,50
4,True,9,8,83
4,True,4,0,32
7,True,9,9,84
9,True,8,6,95
9,False,5,9,43
5,True,6,0,82
1,True,6,5,54
1,False,9,0,59
6,True,4,3,78
2,False,7,6,79
8,True,8,1,87
9,True,9,2,53
4,True,6,3,65
5,False,6,5,48
8,True,4,8,61
3,True,6,3,41
5,False,8,5,75
3,True,4,6,44
3,True,5,3,79
3,True,4,5,29
7,True,8,2,44
7,True,8,4,85
7,False,5,9,40
8,False,9,3,36
5,False,4,6,72
5,True,8,5,36
4,True,8,6,51
7,True,5,5,38
4,True,7,1,28
2,True,4,6,59
4,False,8,7,30
8,False,6,6,88
9,False,5,3,87
3,True,7,3,27
7,False,7,4,51
9,False,5,8,59
4,False,7,4,23
3,False,8,1,71
5,True,7,4,33
1,True,4,2,38
3,False,6,9,45
8,False,8,7,67
8,False,5,9,49
4,False,6,9,44
2,False,9,1,22
8,False,8,3,79
8,False,6,4,74
4,False,7,3,26
3,False,9,4,49
2,True,5,9,33
9,False,5,3,53
1,True,4,2,53
7,True,7,0,69
5,False,4,3,65
8,False,4,8,37
4,True,7,0,28
7,True,8,6,56
5,False,9,2,64
5,True,4,7,83
9,False,6,5,50
9,False,9,0,77
9,True,8,9,79
6,False,7,4,49
6,True,5,7,77
5,False,8,2,40
9,False,4,3,83
8,True,6,6,53
7,True,9,5,66
7,False,7,6,42
6,False,5,8,76
5,True,9,8,75
4,False,6,1,40
3,True,5,2,45
3,True,7,3,73
6,True,9,5,84
4,False,8,4,84
6,True,4,5,71
3,False,7,7,23
4,True,6,1,24
9,False,8,5,64
5,False,9,8,38
7,True,5,4,74
2,True,8,0,58
5,True,8,7,78
9,False,6,3,88
3,False,4,7,76
9,False,8,3,48
6,True,8,7,59
4,True,4,8,46
7,True,4,4,84
8,True,5,4,61
6,True,9,1,76
5,False,5,8,49
6,True,4,3,30
5,False,7,2,47
8,True,4,1,70
1,True,5,2,69
7,True,6,3,35
2,True,6,8,20
9,True,9,5,55
1,False,8,9,19
6,True,6,4,74
9,False,5,8,42
1,False,6,7,34
4,False,7,5,59
4,False,4,2,67
9,True,4,6,70
5,True,5,9,61
5,True,8,5,76
6,True,4,7,44
1,True,6,5,50
1,False,7,9,68
9,True,8,3,87
3,True,8,9,60
4,False,8,6,47
1,True,4,6,55
9,True,9,7,73
8,False,8,1,87
2,True,5,5,66
8,False,6,2,56
7,False,9,7,59
6,True,7,3,83
1,False,6,3,26
7,True,5,1,41
7,True,5,5,45
9,True,9,5,63
1,False,6,0,50
2,False,4,7,15
9,False,5,2,79
9,False,8,0,49
6,False,7,9,63
6,False,7,0,42
4,False,5,0,32
4,False,8,4,84
5,False,6,4,26
3,False,7,0,62
1,False,8,4,33
1,True,8,6,28
7,False,4,4,36
1,True,5,8,73
1,True,8,3,37
3,True,6,8,53
4,True,7,7,48
4,False,4,0,48
2,True,6,3,54
1,True,7,6,12
3,True,5,0,46
4,False,6,7,24
3,True,7,1,26
8,True,4,7,42
1,False,7,3,28
2,False,8,7,20
7,False,4,0,61
4,False,6,4,80
8,False,9,8,62
3,False,5,6,59
6,False,4,2,74
9,False,4,3,59
1,False,4,9,68
1,True,7,6,66
8,False,8,5,43
3,True,9,3,44
5,True,5,2,34
1,False,5,1,62
5,False,8,9,77
6,False,7,8,44
8,False,7,2,69
3,True,8,6,35
3,True,8,0,50
9,False,6,7,50
4,True,7,0,54
4,False,4,1,59
7,True,5,0,60
2,True,7,3,25
8,False,8,1,94
6,False,4,0,53
3,True,6,0,59
9,False,9,1,53
5,True,6,5,29
8,False,4,1,73
7,False,4,1,87
8,False,8,7,72
7,False,9,4,82
3,False,8,7,60
2,False,5,7,38
7,False,9,1,89
3,True,9,6,45
3,False,5,8,57
2,True,6,7,27
4,False,4,8,31
8,True,6,7,86
1,False,8,3,45
1,False,7,9,30
5,True,8,6,28
5,False,7,8,43
1,False,4,8,43
6,False,4,3,52
1,False,9,6,68
5,False,4,5,73
9,True,5,2,56
5,False,5,9,78
6,True,7,5,49
8,True,6,7,52
1,True,9,1,62
2,True,6,2,59
9,True,7,7,60
3,True,5,3,71
6,True,8,3,68
5,True,9,1,68
2,False,7,9,63
7,True,6,0,77
4,False,7,6,43
1,True,7,3,77
4,True,4,5,28
6,False,5,7,47
7,True,9,6,34
7,False,4,6,64
7,True,5,5,88
3,False,7,3,21
6,False,5,3,53
8,True,6,8,34
4,True,9,4,83
8,True,4,8,67
2,True,9,8,75
9,False,7,3,88
9,False,6,1,87
8,False,5,1,32
1,False,5,8,50
2,False,6,8,50
6,False,5,2,38
5,False,4,4,57
9,True,8,4,64
5,True,5,1,71
2,True,7,1,19
4,True,5,9,38
9,True,9,0,52
1,True,7,1,27
1,True,5,6,32
7,True,5,0,45
3,False,7,0,61
2,True,4,8,57
9,True,8,1,83
3,True,8,3,48
2,False,4,2,50
8,True,5,3,61
6,False,8,6,29
6,False,4,9,37
7,True,4,1,39
7,False,8,1,39
6,True,7,8,54
4,True,6,5,46
9,True,7,6,78
6,False,5,4,83
4,True,7,4,64
3,True,9,3,26
4,True,6,7,41
3,False,6,6,76
2,False,4,9,35
5,False,9,1,39
2,False,5,1,39
6,True,4,5,54
3,True,7,0,28
6,False,7,6,30
9,True,8,7,81
1,False,4,9,24
6,True,9,7,32
9,True,4,2,87
4,False,4,6,66
2,False,4,0,13
4,True,6,2,76
1,False,8,5,68
3,True,5,8,57
9,True,5,4,98
5,True,5,4,69
6,True,6,8,34
3,False,8,8,68
5,True,9,5,47
8,True,8,4,60
6,True,6,9,83
4,False,9,1,25
2,True,4,7,50
9,False,7,7,87
1,False,4,6,22
1,False,5,7,22
4,False,4,2,62
7,False,6,2,72
1,False,5,1,66
9,False,7,0,71
4,True,9,2,53
3,True,9,2,32
1,False,5,6,65
4,False,4,9,65
9,False,8,8,50
6,True,8,0,66
6,False,9,7,29
1,True,8,0,13
2,True,5,2,66
6,False,8,3,32
2,True,6,7,26
3,False,9,0,75
4,False,7,1,46
5,False,8,4,62
9,True,6,5,69
4,False,6,4,43
9,True,5,2,74
3,False,9,9,43
8,False,5,6,86
1,False,7,0,24
9,False,7,1,67
9,False,4,8,71
2,True,7,3,48
4,False,9,7,64
8,False,9,8,88
7,False,5,6,39
1,True,6,0,35
5,False,4,4,67
7,False,7,5,65
4,False,6,7,27
1,False,5,9,32
9,True,8,7,89
5,False,4,8,30
2,True,9,8,37
8,True,6,3,91
2,True,5,5,26
3,True,5,2,32
1,False,4,0,34
2,False,4,5,51
7,True,7,0,56
2,True,7,8,26
6,True,9,5,73
3,False,9,0,80
4,True,4,2,69
8,True,4,0,73
3,True,6,1,55
6,True,7,5,82
1,True,5,6,32
7,False,7,0,41
8,True,7,9,55
8,False,4,4,43
3,False,4,5,20
1,False,7,3,50
9,False,8,5,90
6,False,8,4,82
9,True,9,6,85
7,False,7,3,49
1,False,8,0,24
1,True,9,1,25
6,False,9,5,76
5,True,7,9,33
9,True,9,1,48
2,True,4,4,21
8,True,4,3,58
5,True,4,6,40
2,False,5,3,67
6,True,4,6,35
8,True,4,7,68
4,False,7,6,66
2,False,8,1,16
5,False,8,0,57
2,False,4,4,73
2,True,4,6,64
6,False,4,0,77
9,True,9,7,46
4,False,7,2,50
6,False,7,6,50
7,False,7,2,51
6,False,8,3,43
8,False,5,7,40
4,True,8,1,30
1,True,7,5,63
7,True,6,9,82
3,False,5,8,20
6,True,4,9,73
2,False,9,8,32
9,False,8,4,67
1,True,9,2,69
6,True,5,5,67
6,False,6,8,44
5,False,5,5,29
5,True,8,3,38
1,False,7,4,52
5,True,4,6,25
2,True,7,9,46
7,False,7,2,42
3,False,8,8,24
4,False,7,0,70
3,False,7,7,78
3,True,8,4,51
4,False,8,9,61
5,True,6,8,38
1,True,7,1,34
4,False,5,0,42
8,True,4,9,68
7,False,9,6,87
9,False,4,9,53
5,True,8,8,39
4,True,9,4,45
8,True,8,3,89
9,False,6,3,53
7,False,7,7,39
7,True,8,0,59
5,False,8,0,81
4,False,4,7,40
1,True,7,1,64
7,False,6,9,53
1,True,8,5,56
1,True,8,1,44
5,True,8,4,41
9,False,4,2,91
6,True,8,6,46
3,True,8,8,65
3,True,4,1,76
7,True,8,6,50
6,False,7,7,45
9,True,7,9,55
6,False,4,7,33
5,True,7,6,37
7,False,9,3,63
1,False,9,3,24
7,False,9,9,37
3,False,6,8,39
9,True,8,9,41
6,True,6,8,46
9,False,7,4,78
5,False,4,6,69
7,False,9,6,71
4,True,4,8,28
7,False,6,6,45
1,False,7,7,20
7,True,8,6,81
8,True,7,3,85
5,True,9,1,42
2,True,7,2,46
5,True,4,6,60
6,True,5,8,82
2,False,9,1,55
6,False,8,6,44
6,True,9,3,47
1,False,9,6,41
1,True,8,4,48
3,False,9,6,62
3,True,4,5,64
4,True,7,1,40
2,False,4,6,70
9,False,7,4,39
7,True,5,8,63
7,True,9,0,32
6,True,5,0,37
3,True,6,1,75
6,True,7,7,72
8,True,4,8,63
8,False,4,6,64
9,False,9,0,69
1,False,4,6,63
1,False,6,7,65
3,False,8,6,44
3,True,4,4,65
8,True,9,6,81
1,False,5,9,45
2,True,4,1,59
2,False,4,8,67
3,False,4,1,34
6,True,9,1,46
1,True,8,4,35
2,False,4,7,22
1,False,8,5,72
5,False,8,8,47
7,False,6,5,55
8,True,5,4,47
1,False,4,0,55
7,True,4,7,74
5,False,4,2,49
1,False,8,1,68
3,True,7,6,72
7,True,5,1,32
1,True,9,0,51
7,True,4,1,34
5,True,7,5,33
1,False,7,1,56
1,False,7,0,54
1,False,5,0,33
9,True,7,3,78
3,True,9,7,77
5,True,4,5,62
9,False,9,3,51
6,True,4,5,78
9,False,6,5,46
8,False,8,8,50
8,False,7,3,47
1,True,9,5,74
9,False,8,9,47
6,False,8,0,52
9,False,8,6,54
3,True,8,6,69
3,False,8,0,64
6,True,4,7,69
9,True,5,4,58
7,False,7,8,37
3,False,7,7,26
3,True,4,2,80
2,False,9,0,64
9,True,4,2,78
3,True,8,1,35
5,True,5,1,36
9,False,7,3,55
8,True,9,1,36
2,True,6,7,46
3,False,4,4,51
2,False,6,0,30
8,True,7,5,68
6,True,4,6,69
6,True,7,0,78
9,False,4,2,51
8,True,9,8,55
4,True,7,6,72
4,False,6,3,71
9,False,5,5,69
1,True,9,5,38
2,False,9,2,61
2,True,4,1,49
6,True,6,4,67
4,False,7,7,56
3,True,6,2,68
3,True,9,4,60
3,False,4,2,34
6,True,6,6,83
8,False,7,5,37
7,True,8,5,42
4,False,9,0,62
4,False,5,1,80
2,False,5,5,46
1,False,9,7,47
9,False,8,4,46
2,False,4,1,13
8,True,6,4,55
9,True,6,8,42
4,False,8,5,51
8,True,8,4,81
9,False,7,9,75
5,False,7,5,59
7,True,5,8,62
4,False,4,6,65
1,True,4,9,51
3,False,8,2,73
5,False,5,9,68
3,True,5,9,28
7,False,7,4,39
9,False,6,3,55
6,False,4,4,76
1,True,5,7,24
7,True,7,5,81
3,True,7,3,24
5,True,7,4,29
4,True,6,6,37
5,False,5,7,74
5,True,8,4,84
6,True,8,1,64
6,False,7,5,90
8,False,7,8,46
8,True,6,2,79
9,False,7,6,48
8,False,9,7,65
2,False,5,5,46
1,True,7,2,39
2,False,7,0,49
2,False,5,2,39
3,True,4,5,40
7,False,9,3,60
2,False,9,0,43
1,True,8,5,25
6,True,7,0,45
9,True,5,7,64
3,False,8,2,20
6,True,6,2,87
3,True,4,0,23
1,False,7,2,23
5,False,4,6,67
4,False,7,9,74
7,False,7,7,64
6,False,7,7,66
7,True,4,2,29
5,True,9,4,42
4,True,6,0,37
7,False,9,8,82
7,True,5,7,35
6,False,5,9,46
8,False,9,1,40
4,True,6,9,34
5,True,6,0,52
4,False,7,3,52
1,False,7,8,50
8,True,5,7,91
1,True,7,2,64
5,False,7,9,67
6,False,6,5,85
6,False,4,8,53
5,False,9,9,35
3,True,8,7,41
5,True,8,9,81
8,False,7,4,52
2,False,7,8,39
6,True,9,8,72
9,False,8,2,55
8,False,6,7,49
8,False,8,3,60
8,False,8,9,69
7,False,8,6,63
8,False,7,9,94
6,True,7,7,86
2,False,9,6,75
2,True,8,4,66
8,True,7,0,97
1,True,9,7,71
6,False,8,4,59
6,False,6,2,54
4,False,7,1,34
3,True,4,2,77
3,True,9,8,60
1,False,7,1,16
3,False,6,9,30
4,True,6,0,42
5,True,7,1,36
3,True,5,1,77
6,False,9,4,58
5,True,8,0,58
3,True,8,9,60
6,True,6,7,87
6,False,7,1,30
8,False,5,5,59
2,False,9,4,42
1,True,4,1,70
4,True,8,9,82
7,True,9,0,56
3,True,9,5,24
3,False,5,5,27
5,True,9,2,33
5,True,8,7,75
3,False,7,8,45
9,True,8,2,45
4,True,4,8,30
3,True,7,7,29
2,False,6,4,50
9,True,5,5,95
4,False,8,0,63
3,True,7,4,24
7,False,9,9,63
8,False,7,9,41
2,False,8,6,69
7,True,6,0,81
5,True,8,9,40
5,False,6,8,66
3,False,9,6,40
5,True,8,3,63
2,False,7,3,21
4,True,4,9,81
6,True,4,6,47
1,False,9,5,69
4,False,7,2,47
6,True,4,8,44
9,True,9,5,78
2,True,6,1,36
7,False,7,9,60
6,True,6,1,43
2,False,7,0,30
8,False,6,4,43
7,True,6,9,75
5,False,4,5,46
5,False,7,2,29
7,False,8,3,33
9,False,4,4,51
9,True,6,3,58
9,True,6,8,81
6,False,8,2,49
6,False,8,4,84
3,False,6,6,47
1,False,8,6,38
7,False,5,5,78
4,True,4,8,77
1,True,7,6,29
8,True,8,3,76
6,True,8,9,41
6,False,5,8,51
2,False,7,5,70
1,True,5,0,63
2,True,7,8,46
4,True,4,6,53
2,False,8,5,25
1,False,4,5,26
7,False,7,3,74
8,True,8,3,57
6,True,5,2,80
4,False,6,7,45
6,False,5,7,56
3,False,6,1,19
8,True,5,4,86
2,False,7,8,70
5,False,4,8,85
1,True,6,6,16
6,False,7,3,47
2,False,4,3,65
4,False,4,9,23
6,False,8,6,29
8,True,8,2,36
8,False,8,2,49
6,True,6,4,85
4,False,6,5,56
8,True,4,7,39
8,False,6,0,40
1,False,4,6,33
4,True,7,7,67
4,False,5,4,19
7,False,4,9,74
7,True,4,1,47
8,False,7,3,77
5,False,8,5,52
7,False,9,8,76
8,False,8,1,42
9,False,8,3,56
3,True,4,9,30
3,True,4,4,47
4,False,6,7,34
5,False,6,7,48
1,True,5,1,42
7,True,5,5,74
9,True,9,5,58
8,True,6,4,75
5,True,4,7,54
4,True,7,9,62
7,False,6,1,88
5,False,4,1,64
7,False,6,6,81
1,False,8,8,69
1,False,6,2,51
3,True,9,6,52
2,True,8,2,58
2,True,4,5,55
7,True,8,2,86
2,True,6,0,62
4,True,8,5,60
2,False,9,2,15
6,False,7,0,82
8,True,8,4,52
4,False,9,7,57
5,True,8,7,34
4,False,5,7,55
3,True,7,2,39
5,True,4,7,73
9,False,9,3,64
8,True,8,7,67
8,False,7,2,67
8,False,4,2,36
8,True,7,0,52
7,True,9,7,85
8,True,5,7,91
8,False,9,8,42
8,False,9,5,74
7,True,4,1,65
1,True,4,0,36
4,True,8,7,63
4,True,6,9,29
5,True,9,3,60
6,True,4,6,50
4,True,9,9,40
2,False,9,3,48
6,False,4,0,33
8,True,5,7,51
8,True,5,9,64
7,False,9,8,70
6,True,5,9,49
2,False,9,8,33
7,False,8,8,69
5,True,4,3,41
6,False,9,8,79
8,False,5,3,81
8,True,5,1,57
3,True,7,9,73
7,False,7,2,49
1,True,5,1,64
1,False,8,0,49
7,False,6,5,31
9,False,9,3,61
7,False,7,6,81
5,False,9,6,59
8,False,7,9,54
2,True,4,0,18
9,True,4,8,80
6,True,5,7,43
9,True,4,9,39
2,False,4,0,39
3,False,6,7,51
8,False,8,4,49
1,False,5,0,27
7,False,6,3,51
7,True,5,6,64
1,True,8,4,51
9,True,5,2,56
8,False,9,3,46
4,False,9,1,28
5,True,9,7,57
2,False,4,1,28
9,False,8,5,65
6,True,6,6,71
3,False,6,6,54
7,True,7,0,44
9,True,6,7,52
3,True,9,8,71
2,True,9,6,74
7,False,7,7,38
7,False,4,3,75
4,False,6,7,43
9,True,8,2,90
8,False,7,0,69
1,True,6,7,67
1,False,4,5,52
5,False,8,8,27
6,True,8,2,63
3,False,4,7,41
9,True,6,8,67
6,True,5,8,47
4,False,6,6,61
7,False,7,9,82
8,False,7,2,75
9,False,6,2,37
6,True,9,1,68
6,True,7,0,37
8,False,5,1,49
5,False,9,4,73
3,False,5,0,32
3,True,8,9,23
6,False,7,3,43
2,True,9,9,70
6,False,6,9,53
6,False,9,0,81
8,True,8,9,84
7,True,5,7,38
8,False,8,4,40
9,True,4,9,88
6,True,7,3,32
3,False,6,2,31
3,True,5,8,35
1,True,8,5,34
5,False,6,0,49
4,False,7,7,28
9,True,6,9,91
9,False,7,1,90
5,True,7,8,55
4,True,7,6,27
7,True,8,2,67
6,False,7,3,41
4,True,6,2,53
2,True,4,5,15
1,True,6,8,26
4,False,8,9,22
4,False,7,8,48
1,False,4,0,19
6,True,8,9,78
4,True,5,5,53
1,False,5,0,61
1,True,5,3,30
1,True,4,6,70
8,True,6,3,42
8,True,4,8,67
2,False,4,9,51
7,False,4,4,35
8,False,5,8,38
8,True,9,0,44
7,True,6,3,86
5,False,9,6,68
1,False,9,1,25
9,False,4,8,59
7,True,6,2,74
2,False,9,3,73
6,True,7,3,61
2,False,4,7,32
1,True,4,1,41
7,True,4,4,72
2,False,7,1,51
2,True,7,5,72
5,True,5,8,60
5,False,8,8,46
7,False,6,0,77
1,False,8,3,23
8,True,4,3,82
3,True,9,0,37
4,False,4,9,80
9,False,9,1,87
4,True,5,5,41
5,False,8,9,67
7,False,4,2,81
4,True,8,8,30
1,True,5,2,19
9,False,8,2,39
4,True,9,8,34
9,True,6,2,93
6,False,5,5,43
1,False,8,5,21
3,False,4,0,17
2,True,7,6,40
9,False,7,8,68
1,True,5,8,74
9,False,7,8,45
9,True,6,1,38
8,True,5,0,76
8,False,4,5,38
1,True,4,5,18
8,False,5,3,54
3,False,7,7,42
7,True,7,4,31
1,True,4,6,42
1,True,6,8,44
5,False,9,0,54
5,False,7,8,83
8,False,6,3,64
7,False,7,6,38
8,False,9,3,57
6,False,5,3,83
6,True,8,3,34
2,False,4,5,39
6,False,5,4,56
5,False,7,1,76
3,False,9,8,49
6,True,4,5,41
8,True,8,9,69
